dataHCNC_SF1,dataHCNC_SF2
2.42475102321068,0.232433503019229
2.42782280269419,0.230688600838562
2.4308945821777,0.228775292641202
2.43396636166121,0.226556421662104
2.43703814114472,0.223324989535776
2.44010992062823,0.219362530040075
2.44318170011174,0.218222497070263
2.44625347959525,0.21301714229919
2.44932525907876,0.210953860796875
2.45239703856227,0.208226176405044
2.45546881804578,0.20783839051944
2.45854059752929,0.206950257553274
2.4616123770128,0.205309073540158
2.46468415649631,0.203027489867691
2.46775593597982,0.20080726690119
2.47082771546333,0.196715214046958
2.47389949494684,0.19734287409932
2.47697127443035,0.197008315007403
2.48004305391386,0.193706451812165
2.48311483339737,0.190115606490683
2.48618661288088,0.189326610224127
2.48925839236439,0.188797656361651
2.4923301718479,0.187058291719743
2.49540195133141,0.185886168684892
2.49847373081492,0.184925579331496
2.50154551029843,0.178777353253134
2.50461728978194,0.176214218914693
2.50768906926545,0.172075833612846
2.51076084874896,0.168960249196467
2.51383262823247,0.167369513338021
2.51690440771598,0.164934566545355
2.51997618719949,0.158817113153761
2.523047966683,0.152105375431972
2.52611974616651,0.146332940554706
2.52919152565002,0.140010482805016
2.53226330513353,0.13475741478655
2.53533508461704,0.12992125760101
2.53840686410055,0.131302374490687
2.54147864358406,0.128408164778856
2.54455042306757,0.129805739765255
2.54762220255108,0.128530125725882
2.55069398203459,0.128943918547609
2.5537657615181,0.129125938894162
2.55683754100161,0.127979731611185
2.55990932048512,0.128333572141731
2.56298109996863,0.131862773761226
2.56605287945214,0.130790086481775
2.56912465893565,0.128201752234593
2.57219643841916,0.127696573027218
2.57526821790267,0.125027724257139
2.57833999738618,0.121389558683549
2.58141177686969,0.118828229007509
2.5844835563532,0.117556562760326
2.58755533583671,0.117044633818897
2.59062711532022,0.114055107000926
2.59369889480373,0.113959370147468
2.59677067428724,0.113985462883384
2.59984245377075,0.114695026530967
2.60291423325426,0.114509303985415
2.60598601273777,0.111412387814267
2.60905779222128,0.113758777640202
2.61212957170479,0.111727585585663
2.6152013511883,0.107983317994537
2.61827313067181,0.107211793681665
2.62134491015532,0.107343587408707
2.62441668963883,0.101212047012912
2.62748846912234,0.0995602166171524
2.63056024860585,0.0969233646761402
2.63363202808936,0.0951780351898309
2.63670380757287,0.095364376343488
2.63977558705638,0.0929208282015992
2.64284736653989,0.0889630792058117
2.6459191460234,0.0867525162205287
2.64899092550691,0.0885582428786148
2.65206270499042,0.0929636216295191
2.65513448447393,0.0964199520434476
2.65820626395744,0.0949745717109235
